seq,mode,epoch,holdMs,sendStartMs,sendEndMs,unixMs,bundle,order,msgDelay
20033,0,50,150,4951.35,4952.15,1789623682859.4,0,forward,0
20034,0,50,150,5101.35,5102.33,1789623683009.4,0,forward,0
20035,0,50,150,5251.35,5252.33,1789623683159.4,0,forward,0
20036,0,50,150,5401.35,5402.29,1789623683309.4,0,forward,0
20037,0,50,150,5551.35,5552.15,1789623683459.4,0,forward,0
20038,0,50,150,5701.35,5702.38,1789623683609.4,0,forward,0
20039,0,50,150,5851.35,5852.23,1789623683759.4,0,forward,0
20040,0,50,150,6001.35,6001.99,1789623683909.4,0,forward,0
20041,0,50,150,6151.37,6152.44,1789623684059.4,0,forward,0
20042,0,50,150,6301.35,6302.29,1789623684209.4,0,forward,0
20043,0,50,150,6451.43,6452.58,1789623684359.4,0,forward,0
20044,0,50,150,6601.35,6602.74,1789623684509.4,0,forward,0
20045,0,50,150,6751.35,6752.24,1789623684659.4,0,forward,0
20046,0,50,150,6901.35,6902.26,1789623684809.4,0,forward,0
20047,0,50,150,7051.35,7052.22,1789623684959.4,0,forward,0
20048,0,50,150,7201.35,7202.39,1789623685109.4,0,forward,0
20049,0,50,150,7351.35,7352.40,1789623685259.4,0,forward,0
20050,0,50,150,7501.36,7502.35,1789623685409.4,0,forward,0
20051,0,50,150,7651.35,7652.53,1789623685559.4,0,forward,0
20052,0,50,150,7801.35,7802.51,1789623685709.4,0,forward,0
20053,0,50,150,7951.35,7952.28,1789623685859.4,0,forward,0
20054,0,50,150,8101.35,8102.55,1789623686009.4,0,forward,0
20055,0,50,150,8251.35,8252.27,1789623686159.4,0,forward,0
20056,0,50,150,8401.36,8402.61,1789623686309.4,0,forward,0
20057,0,50,150,8551.37,8551.98,1789623686459.4,0,forward,0
20058,0,50,150,8701.35,8702.09,1789623686609.4,0,forward,0
20059,0,50,150,8851.35,8852.02,1789623686759.4,0,forward,0
20060,0,50,150,9002.10,9002.96,1789623686910.1,0,forward,0
20061,0,50,150,9151.35,9152.47,1789623687059.4,0,forward,0
20062,0,50,150,9301.36,9302.19,1789623687209.4,0,forward,0
20063,0,50,150,9451.35,9452.97,1789623687359.4,0,forward,0
20064,0,50,150,9601.36,9602.58,1789623687509.4,0,forward,0
20065,0,50,150,9751.35,9752.27,1789623687659.4,0,forward,0
20066,0,50,150,9901.35,9902.15,1789623687809.4,0,forward,0
20067,0,50,150,10051.35,10052.31,1789623687959.4,0,forward,0
20068,0,50,150,10201.35,10202.10,1789623688109.4,0,forward,0
20069,0,50,150,10351.35,10352.37,1789623688259.4,0,forward,0
20070,0,50,150,10501.35,10502.94,1789623688409.4,0,forward,0
20071,0,50,150,10651.35,10652.17,1789623688559.4,0,forward,0
20072,0,50,150,10801.35,10802.10,1789623688709.4,0,forward,0
20073,0,50,150,10951.35,10952.25,1789623688859.4,0,forward,0
20074,0,50,150,11101.35,11102.25,1789623689009.4,0,forward,0
20075,0,50,150,11251.35,11252.11,1789623689159.4,0,forward,0
20076,0,50,150,11401.35,11402.33,1789623689309.4,0,forward,0
20077,0,50,150,11551.35,11552.29,1789623689459.4,0,forward,0
20078,0,50,150,11701.37,11702.48,1789623689609.4,0,forward,0
20079,0,50,150,11851.35,11852.17,1789623689759.4,0,forward,0
20080,0,50,150,12001.35,12002.31,1789623689909.4,0,forward,0
