frame,timeMs,boardIdx,x,y,w,h,seq,mode,epoch,consistent,exact,isLocal,isFriend,allZero,mismatches,loop,valid
5162,86033.33,0,280,280,320,164,20400,0,50,0,1,1,0,0,9,207935,1
5162,86033.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5162,86033.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5163,86050.00,0,280,280,320,164,20400,0,50,0,1,1,0,0,1,207937,1
5163,86050.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5163,86050.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5164,86066.67,0,280,280,320,164,20400,0,50,0,1,1,0,0,1,207939,1
5164,86066.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5164,86066.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5165,86083.33,0,280,280,320,164,20400,0,50,0,1,1,0,0,1,207941,1
5165,86083.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5165,86083.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5166,86100.00,0,280,280,320,164,20400,0,50,0,1,1,0,0,1,207943,1
5166,86100.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5166,86100.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5167,86116.67,0,280,280,320,164,20400,0,50,0,1,1,0,0,1,207945,1
5167,86116.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5167,86116.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5168,86133.33,0,280,280,320,164,20400,0,50,0,1,1,0,0,1,207947,1
5168,86133.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5168,86133.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5169,86150.00,0,280,280,320,164,20400,0,50,0,1,1,0,0,1,207949,1
5169,86150.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5169,86150.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5170,86166.67,0,280,280,320,164,20400,0,50,0,1,1,0,0,1,207951,1
5170,86166.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5170,86166.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5171,86183.33,0,280,280,320,164,20401,0,50,1,1,1,0,0,0,207953,1
5171,86183.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5171,86183.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5172,86200.00,0,280,280,320,164,20401,0,50,1,1,1,0,0,0,207955,1
5172,86200.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5172,86200.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5173,86216.67,0,280,280,320,164,20401,0,50,1,1,1,0,0,0,207957,1
5173,86216.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5173,86216.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5174,86233.33,0,280,280,320,164,20401,0,50,1,1,1,0,0,0,207959,1
5174,86233.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5174,86233.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5175,86250.00,0,280,280,320,164,20401,0,50,1,1,1,0,0,0,207961,1
5175,86250.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5175,86250.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5176,86266.67,0,280,280,320,164,20401,0,50,1,1,1,0,0,0,207963,1
5176,86266.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5176,86266.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5177,86283.33,0,280,280,320,164,20401,0,50,1,1,1,0,0,0,207965,1
5177,86283.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5177,86283.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5178,86300.00,0,280,280,320,164,20401,0,50,1,1,1,0,0,0,207967,1
5178,86300.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5178,86300.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5179,86316.67,0,280,280,320,164,20401,0,50,1,1,1,0,0,0,207969,1
5179,86316.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5179,86316.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5180,86333.33,0,280,280,320,164,20402,0,50,1,1,1,0,0,0,207971,1
5180,86333.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5180,86333.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5181,86350.00,0,280,280,320,164,20402,0,50,1,1,1,0,0,0,207973,1
5181,86350.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5181,86350.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5182,86366.67,0,280,280,320,164,20402,0,50,1,1,1,0,0,0,207975,1
5182,86366.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5182,86366.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5183,86383.33,0,280,280,320,164,20402,0,50,1,1,1,0,0,0,207977,1
5183,86383.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5183,86383.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5184,86400.00,0,280,280,320,164,20402,0,50,1,1,1,0,0,0,207979,1
5184,86400.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5184,86400.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5185,86416.67,0,280,280,320,164,20402,0,50,1,1,1,0,0,0,207981,1
5185,86416.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5185,86416.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5186,86433.33,0,280,280,320,164,20402,0,50,1,1,1,0,0,0,207983,1
5186,86433.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5186,86433.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5187,86450.00,0,280,280,320,164,20402,0,50,1,1,1,0,0,0,207985,1
5187,86450.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5187,86450.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5188,86466.67,0,280,280,320,164,20402,0,50,1,1,1,0,0,0,207987,1
5188,86466.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5188,86466.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5189,86483.33,0,280,280,320,164,20403,0,50,1,1,1,0,0,0,207989,1
5189,86483.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5189,86483.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5190,86500.00,0,280,280,320,164,20403,0,50,1,1,1,0,0,0,207991,1
5190,86500.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5190,86500.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5191,86516.67,0,280,280,320,164,20403,0,50,1,1,1,0,0,0,207993,1
5191,86516.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5191,86516.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5192,86533.33,0,280,280,320,164,20403,0,50,1,1,1,0,0,0,207995,1
5192,86533.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5192,86533.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5193,86550.00,0,280,280,320,164,20403,0,50,1,1,1,0,0,0,207997,1
5193,86550.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5193,86550.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5194,86566.67,0,280,280,320,164,20403,0,50,1,1,1,0,0,0,207999,1
5194,86566.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5194,86566.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5195,86583.33,0,280,280,320,164,20403,0,50,1,1,1,0,0,0,208001,1
5195,86583.33,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5195,86583.33,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5196,86600.00,0,280,280,320,164,20403,0,50,1,1,1,0,0,0,208003,1
5196,86600.00,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5196,86600.00,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5197,86616.67,0,280,280,320,164,20403,0,50,1,1,1,0,0,0,208005,1
5197,86616.67,1,1184,420,86,66,65535,127,143,1,1,1,1,1,29,10456975,0
5197,86616.67,2,1388,418,78,54,65535,255,255,1,1,1,1,1,32,16777215,0
5198,86633.33,0,280,280,320,164,20404,0,50,1,1,1,0,0,0,208007,1
5199,86650.00,0,280,280,320,164,20404,0,50,1,1,1,0,0,0,208009,1
5200,86666.67,0,280,280,320,164,20404,0,50,1,1,1,0,0,0,208011,1
5201,86683.33,0,280,280,320,164,20404,0,50,1,1,1,0,0,0,208013,1
5202,86700.00,0,280,280,320,164,20404,0,50,1,1,1,0,0,0,208015,1
5203,86716.67,0,280,280,320,164,20404,0,50,1,1,1,0,0,0,208017,1
5204,86733.33,0,280,280,320,164,20404,0,50,1,1,1,0,0,0,208019,1
5205,86750.00,0,280,280,320,164,20404,0,50,1,1,1,0,0,0,208021,1
5206,86766.67,0,280,280,320,164,20404,0,50,1,1,1,0,0,0,208023,1
5207,86783.33,0,280,280,320,164,20405,0,50,1,1,1,0,0,0,208025,1
5208,86800.00,0,280,280,320,164,20405,0,50,1,1,1,0,0,0,208027,1
5209,86816.67,0,280,280,320,164,20405,0,50,1,1,1,0,0,0,208029,1
5210,86833.33,0,280,280,320,164,20405,0,50,1,1,1,0,0,0,208031,1
5211,86850.00,0,280,280,320,164,20405,0,50,1,1,1,0,0,0,208033,1
5212,86866.67,0,280,280,320,164,20405,0,50,1,1,1,0,0,0,208035,1
5213,86883.33,0,280,280,320,164,20405,0,50,1,1,1,0,0,0,208037,1
5214,86900.00,0,280,280,320,164,20405,0,50,1,1,1,0,0,0,208039,1
5215,86916.67,0,280,280,320,164,20405,0,50,1,1,1,0,0,0,208041,1
5216,86933.33,0,280,280,320,164,20406,0,50,1,1,1,0,0,0,208043,1
5217,86950.00,0,280,280,320,164,20406,0,50,1,1,1,0,0,0,208045,1
5218,86966.67,0,280,280,320,164,20406,0,50,1,1,1,0,0,0,208047,1
5219,86983.33,0,280,280,320,164,20406,0,50,1,1,1,0,0,0,208049,1
5220,87000.00,0,280,280,320,164,20406,0,50,1,1,1,0,0,0,208051,1
5220,87000.00,1,1238,300,192,184,20405,0,50,1,1,0,1,0,0,209117,1
5221,87016.67,0,280,280,320,164,20406,0,50,1,1,1,0,0,0,208053,1
5221,87016.67,1,1238,300,192,184,20406,0,50,1,1,0,1,0,0,209119,1
5222,87033.33,0,280,280,320,164,20406,0,50,1,1,1,0,0,0,208055,1
5222,87033.33,1,1238,300,192,184,20406,0,50,1,1,0,1,0,0,209121,1
5223,87050.00,0,280,280,320,164,20406,0,50,1,1,1,0,0,0,208057,1
5223,87050.00,1,1238,300,192,184,20406,0,50,1,1,0,1,0,0,209123,1
5224,87066.67,0,280,280,320,164,20406,0,50,1,1,1,0,0,0,208059,1
5224,87066.67,1,1238,300,192,184,20406,0,50,1,1,0,1,0,0,209125,1
5225,87083.33,0,280,280,320,164,20407,0,50,1,1,1,0,0,0,208061,1
5225,87083.33,1,1238,300,192,184,20406,0,50,1,1,0,1,0,0,209127,1
5226,87100.00,0,280,280,320,164,20407,0,50,1,1,1,0,0,0,208063,1
5226,87100.00,1,1238,300,192,184,20406,0,50,1,1,0,1,0,0,209129,1
5227,87116.67,0,280,280,320,164,20407,0,50,1,1,1,0,0,0,208065,1
5227,87116.67,1,1238,300,192,184,20406,0,50,1,1,0,1,0,0,209131,1
5228,87133.33,0,280,280,320,164,20407,0,50,1,1,1,0,0,0,208067,1
5228,87133.33,1,1238,300,192,184,20406,0,50,1,1,0,1,0,0,209133,1
5229,87150.00,0,280,280,320,164,20407,0,50,1,1,1,0,0,0,208069,1
5229,87150.00,1,1238,300,192,184,20406,0,50,1,1,0,1,0,0,209135,1
5230,87166.67,0,280,280,320,164,20407,0,50,1,1,1,0,0,0,208071,1
5230,87166.67,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209137,1
5231,87183.33,0,280,280,320,164,20407,0,50,1,1,1,0,0,0,208073,1
5231,87183.33,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209139,1
5232,87200.00,0,280,280,320,164,20407,0,50,1,1,1,0,0,0,208075,1
5232,87200.00,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209141,1
5233,87216.67,0,280,280,320,164,20407,0,50,1,1,1,0,0,0,208077,1
5233,87216.67,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209143,1
5234,87233.33,0,280,280,320,164,20408,0,50,1,1,1,0,0,0,208079,1
5234,87233.33,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209145,1
5235,87250.00,0,280,280,320,164,20408,0,50,1,1,1,0,0,0,208081,1
5235,87250.00,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209147,1
5236,87266.67,0,280,280,320,164,20408,0,50,1,1,1,0,0,0,208083,1
5236,87266.67,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209149,1
5237,87283.33,0,280,280,320,164,20408,0,50,1,1,1,0,0,0,208085,1
5237,87283.33,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209151,1
5238,87300.00,0,280,280,320,164,20408,0,50,1,1,1,0,0,0,208087,1
5238,87300.00,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209153,1
5239,87316.67,0,280,280,320,164,20408,0,50,1,1,1,0,0,0,208089,1
5239,87316.67,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209155,1
5240,87333.33,0,280,280,320,164,20408,0,50,1,1,1,0,0,0,208091,1
5240,87333.33,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209157,1
5241,87350.00,0,280,280,320,164,20408,0,50,1,1,1,0,0,0,208093,1
5241,87350.00,1,1238,300,192,184,20407,0,50,1,1,0,1,0,0,209159,1
5242,87366.67,0,280,280,320,164,20408,0,50,1,1,1,0,0,0,208095,1
5242,87366.67,1,1238,300,192,184,20408,0,50,1,1,0,1,0,0,209161,1
5243,87383.33,0,280,280,320,164,20409,0,50,1,1,1,0,0,0,208097,1
5243,87383.33,1,1238,300,192,184,20408,0,50,1,1,0,1,0,0,209163,1
5244,87400.00,0,280,280,320,164,20409,0,50,1,1,1,0,0,0,208099,1
5244,87400.00,1,1238,300,192,184,20408,0,50,1,1,0,1,0,0,209165,1
5245,87416.67,0,280,280,320,164,20409,0,50,1,1,1,0,0,0,208101,1
5245,87416.67,1,1238,300,192,184,20408,0,50,1,1,0,1,0,0,209167,1
5246,87433.33,0,280,280,320,164,20409,0,50,1,1,1,0,0,0,208103,1
5246,87433.33,1,1238,300,192,184,20408,0,50,1,1,0,1,0,0,209169,1
5247,87450.00,0,280,280,320,164,20409,0,50,1,1,1,0,0,0,208105,1
5247,87450.00,1,1238,300,192,184,20408,0,50,1,1,0,1,0,0,209171,1
5248,87466.67,0,280,280,320,164,20409,0,50,1,1,1,0,0,0,208107,1
5248,87466.67,1,1238,300,192,184,20408,0,50,1,1,0,1,0,0,209173,1
5249,87483.33,0,280,280,320,164,20409,0,50,1,1,1,0,0,0,208109,1
5249,87483.33,1,1238,300,192,184,20408,0,50,1,1,0,1,0,0,209175,1
5250,87500.00,0,280,280,320,164,20409,0,50,1,1,1,0,0,0,208111,1
5250,87500.00,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209177,1
5251,87516.67,0,280,280,320,164,20409,0,50,1,1,1,0,0,0,208113,1
5251,87516.67,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209179,1
5252,87533.33,0,280,280,320,164,20410,0,50,1,1,1,0,0,0,208115,1
5252,87533.33,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209181,1
5253,87550.00,0,280,280,320,164,20410,0,50,1,1,1,0,0,0,208117,1
5253,87550.00,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209183,1
5254,87566.67,0,280,280,320,164,20410,0,50,1,1,1,0,0,0,208119,1
5254,87566.67,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209185,1
5255,87583.33,0,280,280,320,164,20410,0,50,1,1,1,0,0,0,208121,1
5255,87583.33,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209187,1
5256,87600.00,0,280,280,320,164,20410,0,50,1,1,1,0,0,0,208123,1
5256,87600.00,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209189,1
5257,87616.67,0,280,280,320,164,20410,0,50,1,1,1,0,0,0,208125,1
5257,87616.67,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209191,1
5258,87633.33,0,280,280,320,164,20410,0,50,1,1,1,0,0,0,208127,1
5258,87633.33,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209193,1
5259,87650.00,0,280,280,320,164,20410,0,50,1,1,1,0,0,0,208129,1
5259,87650.00,1,1238,300,190,184,20409,0,50,1,1,0,1,0,0,209195,1
5260,87666.67,0,280,280,320,164,20410,0,50,1,1,1,0,0,0,208131,1
5260,87666.67,1,1238,300,190,184,20410,0,50,1,1,0,1,0,0,209197,1
5261,87683.33,0,280,280,320,164,20411,0,50,1,1,1,0,0,0,208133,1
5261,87683.33,1,1238,300,190,184,20410,0,50,1,1,0,1,0,0,209199,1
5262,87700.00,0,280,280,320,164,20411,0,50,1,1,1,0,0,0,208135,1
5262,87700.00,1,1238,300,190,184,20410,0,50,1,1,0,1,0,0,209201,1
5263,87716.67,0,280,280,320,164,20411,0,50,1,1,1,0,0,0,208137,1
5263,87716.67,1,1238,300,190,184,20410,0,50,1,1,0,1,0,0,209203,1
5264,87733.33,0,280,280,320,164,20411,0,50,1,1,1,0,0,0,208139,1
5264,87733.33,1,1238,300,190,184,20410,0,50,1,1,0,1,0,0,209205,1
5265,87750.00,0,280,280,320,164,20411,0,50,1,1,1,0,0,0,208141,1
5265,87750.00,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209207,1
5266,87766.67,0,280,280,320,164,20411,0,50,1,1,1,0,0,0,208143,1
5266,87766.67,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209209,1
5267,87783.33,0,280,280,320,164,20411,0,50,1,1,1,0,0,0,208145,1
5267,87783.33,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209211,1
5268,87800.00,0,280,280,320,164,20411,0,50,1,1,1,0,0,0,208147,1
5268,87800.00,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209213,1
5269,87816.67,0,280,280,320,164,20411,0,50,1,1,1,0,0,0,208149,1
5269,87816.67,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209215,1
5270,87833.33,0,280,280,320,164,20412,0,50,1,1,1,0,0,0,208151,1
5270,87833.33,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209217,1
5271,87850.00,0,280,280,320,164,20412,0,50,1,1,1,0,0,0,208153,1
5271,87850.00,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209219,1
5272,87866.67,0,280,280,320,164,20412,0,50,1,1,1,0,0,0,208155,1
5272,87866.67,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209221,1
5273,87883.33,0,280,280,320,164,20412,0,50,1,1,1,0,0,0,208157,1
5273,87883.33,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209223,1
5274,87900.00,0,280,280,320,164,20412,0,50,1,1,1,0,0,0,208159,1
5274,87900.00,1,1238,300,190,184,20411,0,50,1,1,0,1,0,0,209225,1
5275,87916.67,0,280,280,320,164,20412,0,50,1,1,1,0,0,0,208161,1
5275,87916.67,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209227,1
5276,87933.33,0,280,280,320,164,20412,0,50,1,1,1,0,0,0,208163,1
5276,87933.33,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209229,1
5277,87950.00,0,280,280,320,164,20412,0,50,1,1,1,0,0,0,208165,1
5277,87950.00,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209231,1
5278,87966.67,0,280,280,320,164,20412,0,50,1,1,1,0,0,0,208167,1
5278,87966.67,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209233,1
5279,87983.33,0,280,280,320,164,20413,0,50,1,1,1,0,0,0,208169,1
5279,87983.33,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209235,1
5280,88000.00,0,280,280,320,164,20413,0,50,1,1,1,0,0,0,208171,1
5280,88000.00,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209237,1
5281,88016.67,0,280,280,320,164,20413,0,50,1,1,1,0,0,0,208173,1
5281,88016.67,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209239,1
5282,88033.33,0,280,280,320,164,20413,0,50,1,1,1,0,0,0,208175,1
5282,88033.33,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209241,1
5283,88050.00,0,280,280,320,164,20413,0,50,1,1,1,0,0,0,208177,1
5283,88050.00,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209243,1
5284,88066.67,0,280,280,320,164,20413,0,50,1,1,1,0,0,0,208179,1
5284,88066.67,1,1238,300,190,184,20412,0,50,1,1,0,1,0,0,209245,1
5285,88083.33,0,280,280,320,164,20413,0,50,1,1,1,0,0,0,208181,1
5285,88083.33,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209247,1
5286,88100.00,0,280,280,320,164,20413,0,50,1,1,1,0,0,0,208183,1
5286,88100.00,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209249,1
5287,88116.67,0,280,280,320,164,20413,0,50,1,1,1,0,0,0,208185,1
5287,88116.67,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209251,1
5288,88133.33,0,280,280,320,164,20414,0,50,1,1,1,0,0,0,208187,1
5288,88133.33,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209253,1
5289,88150.00,0,280,280,320,164,20414,0,50,1,1,1,0,0,0,208189,1
5289,88150.00,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209255,1
5290,88166.67,0,280,280,320,164,20414,0,50,1,1,1,0,0,0,208191,1
5290,88166.67,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209257,1
5291,88183.33,0,280,280,320,164,20414,0,50,1,1,1,0,0,0,208193,1
5291,88183.33,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209259,1
5292,88200.00,0,280,280,320,164,20414,0,50,1,1,1,0,0,0,208195,1
5292,88200.00,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209261,1
5293,88216.67,0,280,280,320,164,20414,0,50,1,1,1,0,0,0,208197,1
5293,88216.67,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209263,1
5294,88233.33,0,280,280,320,164,20414,0,50,1,1,1,0,0,0,208199,1
5294,88233.33,1,1238,300,190,184,20413,0,50,1,1,0,1,0,0,209265,1
5295,88250.00,0,280,280,320,164,20414,0,50,1,1,1,0,0,0,208201,1
5295,88250.00,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209267,1
5296,88266.67,0,280,280,320,164,20414,0,50,1,1,1,0,0,0,208203,1
5296,88266.67,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209269,1
5297,88283.33,0,280,280,320,164,20415,0,50,1,1,1,0,0,0,208205,1
5297,88283.33,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209271,1
5298,88300.00,0,280,280,320,164,20415,0,50,1,1,1,0,0,0,208207,1
5298,88300.00,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209273,1
5299,88316.67,0,280,280,320,164,20415,0,50,1,1,1,0,0,0,208209,1
5299,88316.67,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209275,1
5300,88333.33,0,280,280,320,164,20415,0,50,1,1,1,0,0,0,208211,1
5300,88333.33,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209277,1
5301,88350.00,0,280,280,320,164,20415,0,50,1,1,1,0,0,0,208213,1
5301,88350.00,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209279,1
5302,88366.67,0,280,280,320,164,20415,0,50,1,1,1,0,0,0,208215,1
5302,88366.67,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209281,1
5303,88383.33,0,280,280,320,164,20415,0,50,1,1,1,0,0,0,208217,1
5303,88383.33,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209283,1
5304,88400.00,0,280,280,320,164,20415,0,50,1,1,1,0,0,0,208219,1
5304,88400.00,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209285,1
5305,88416.67,0,280,280,320,164,20415,0,50,1,1,1,0,0,0,208221,1
5305,88416.67,1,1238,300,190,184,20414,0,50,1,1,0,1,0,0,209287,1
5306,88433.33,0,280,280,320,164,20416,0,50,1,1,1,0,0,0,208223,1
5306,88433.33,1,1238,300,190,184,20415,0,50,1,1,0,1,0,0,209289,1
5307,88450.00,0,280,280,320,164,20416,0,50,1,1,1,0,0,0,208225,1
5307,88450.00,1,1238,300,190,184,20415,0,50,1,1,0,1,0,0,209291,1
5308,88466.67,0,280,280,320,164,20416,0,50,1,1,1,0,0,0,208227,1
5308,88466.67,1,1238,300,190,184,20415,0,50,1,1,0,1,0,0,209293,1
5309,88483.33,0,280,280,320,164,20416,0,50,1,1,1,0,0,0,208229,1
5309,88483.33,1,1238,300,190,184,20415,0,50,1,1,0,1,0,0,209295,1
5310,88500.00,0,280,280,320,164,20416,0,50,1,1,1,0,0,0,208231,1
5310,88500.00,1,1238,300,190,184,20415,0,50,1,1,0,1,0,0,209297,1
5311,88516.67,0,280,280,320,164,20416,0,50,1,1,1,0,0,0,208233,1
5311,88516.67,1,1238,300,190,184,20416,0,50,1,1,0,1,0,0,209299,1
5312,88533.33,0,280,280,320,164,20416,0,50,1,1,1,0,0,0,208235,1
5312,88533.33,1,1238,300,190,184,20416,0,50,1,1,0,1,0,0,209301,1
5313,88550.00,0,280,280,320,164,20416,0,50,1,1,1,0,0,0,208237,1
5313,88550.00,1,1238,300,190,184,20416,0,50,1,1,0,1,0,0,209303,1
5314,88566.67,0,280,280,320,164,20416,0,50,1,1,1,0,0,0,208239,1
5314,88566.67,1,1238,300,190,184,20416,0,50,1,1,0,1,0,0,209305,1
5315,88583.33,0,280,280,320,164,20417,0,50,1,1,1,0,0,0,208241,1
5315,88583.33,1,1238,300,190,184,20416,0,50,1,1,0,1,0,0,209307,1
5316,88600.00,0,280,280,320,164,20417,0,50,1,1,1,0,0,0,208243,1
5316,88600.00,1,1238,300,190,184,20416,0,50,1,1,0,1,0,0,209309,1
5317,88616.67,0,280,280,320,164,20417,0,50,1,1,1,0,0,0,208245,1
5317,88616.67,1,1238,300,190,184,20416,0,50,1,1,0,1,0,0,209311,1
