frame,timeMs,boardIdx,x,y,w,h,seq,mode,epoch,consistent,exact,isLocal,isFriend,allZero,mismatches,loop,valid
765,12750.00,0,280,280,320,164,5021,0,30,1,1,1,0,0,0,163137,1
765,12750.00,1,1238,300,192,184,5020,0,30,1,1,0,1,0,0,163525,1
766,12766.67,0,280,280,320,164,5021,0,30,1,1,1,0,0,0,163139,1
766,12766.67,1,1238,300,192,184,5020,0,30,1,1,0,1,0,0,163527,1
767,12783.33,0,280,280,320,164,5021,0,30,1,1,1,0,0,0,163141,1
767,12783.33,1,1238,300,192,184,5020,0,30,1,1,0,1,0,0,163529,1
768,12800.00,0,280,280,320,164,5021,0,30,1,1,1,0,0,0,163143,1
768,12800.00,1,1238,300,192,184,5020,0,30,1,1,0,1,0,0,163531,1
769,12816.67,0,280,280,320,164,5021,0,30,1,1,1,0,0,0,163145,1
769,12816.67,1,1238,300,192,184,5020,0,30,1,1,0,1,0,0,163533,1
770,12833.33,0,280,280,320,164,5021,0,30,1,1,1,0,0,0,163145,1
770,12833.33,1,1238,300,192,184,5020,0,30,1,1,0,1,0,0,163533,1
771,12850.00,0,280,280,320,164,5022,0,30,1,1,1,0,0,0,163149,1
771,12850.00,1,1238,300,192,184,5020,0,30,1,1,0,1,0,0,163535,1
772,12866.67,0,280,280,320,164,5022,0,30,1,1,1,0,0,0,163151,1
772,12866.67,1,1238,300,192,184,5020,0,30,1,1,0,1,0,0,163537,1
773,12883.33,0,280,280,320,164,5022,0,30,1,1,1,0,0,0,163153,1
773,12883.33,1,1238,300,192,184,5021,0,30,1,1,0,1,0,0,163539,1
774,12900.00,0,280,280,320,164,5022,0,30,1,1,1,0,0,0,163155,1
774,12900.00,1,1238,300,192,184,5021,0,30,1,1,0,1,0,0,163541,1
775,12916.67,0,280,280,320,164,5022,0,30,1,1,1,0,0,0,163157,1
775,12916.67,1,1238,300,192,184,5021,0,30,1,1,0,1,0,0,163543,1
776,12933.33,0,280,280,320,164,5023,0,30,1,1,1,0,0,0,163159,1
776,12933.33,1,1238,300,192,184,5021,0,30,1,1,0,1,0,0,163545,1
777,12950.00,0,280,280,320,164,5023,0,30,1,1,1,0,0,0,163161,1
777,12950.00,1,1238,300,192,184,5022,0,30,1,1,0,1,0,0,163547,1
778,12966.67,0,280,280,320,164,5023,0,30,1,1,1,0,0,0,163163,1
778,12966.67,1,1238,300,192,184,5022,0,30,1,1,0,1,0,0,163549,1
779,12983.33,0,280,280,320,164,5023,0,30,1,1,1,0,0,0,163165,1
779,12983.33,1,1238,300,192,184,5022,0,30,1,1,0,1,0,0,163551,1
780,13000.00,0,280,280,320,164,5023,0,30,1,1,1,0,0,0,163167,1
780,13000.00,1,1238,300,192,184,5022,0,30,1,1,0,1,0,0,163555,1
781,13016.67,0,280,280,320,164,5023,0,30,1,1,1,0,0,0,163169,1
781,13016.67,1,1238,300,192,184,5022,0,30,1,1,0,1,0,0,163557,1
782,13033.33,0,280,280,320,164,5024,0,30,1,1,1,0,0,0,163171,1
782,13033.33,1,1238,300,192,184,5023,0,30,1,1,0,1,0,0,163559,1
783,13050.00,0,280,280,320,164,5024,0,30,1,1,1,0,0,0,163173,1
783,13050.00,1,1238,300,192,184,5023,0,30,1,1,0,1,0,0,163561,1
784,13066.67,0,280,280,320,164,5024,0,30,1,1,1,0,0,0,163173,1
784,13066.67,1,1238,300,192,184,5023,0,30,1,1,0,1,0,0,163561,1
785,13083.33,0,280,280,320,164,5024,0,30,1,1,1,0,0,0,163179,1
785,13083.33,1,1238,300,192,184,5023,0,30,1,1,0,1,0,0,163565,1
786,13100.00,0,280,280,320,164,5024,0,30,1,1,1,0,0,0,163179,1
786,13100.00,1,1238,300,192,184,5023,0,30,1,1,0,1,0,0,163567,1
787,13116.67,0,280,280,320,164,5024,0,30,1,1,1,0,0,0,163181,1
787,13116.67,1,1238,300,192,184,5024,0,30,1,1,0,1,0,0,163569,1
788,13133.33,0,280,280,320,164,5025,0,30,1,1,1,0,0,0,163183,1
788,13133.33,1,1238,300,192,184,5024,0,30,1,1,0,1,0,0,163571,1
789,13150.00,0,280,280,320,164,5025,0,30,1,1,1,0,0,0,163187,1
789,13150.00,1,1238,300,192,184,5024,0,30,1,1,0,1,0,0,163573,1
790,13166.67,0,280,280,320,164,5025,0,30,1,1,1,0,0,0,163189,1
790,13166.67,1,1238,300,192,184,5024,0,30,1,1,0,1,0,0,163575,1
791,13183.33,0,280,280,320,164,5025,0,30,1,1,1,0,0,0,163189,1
791,13183.33,1,1238,300,192,184,5024,0,30,1,1,0,1,0,0,163577,1
792,13200.00,0,280,280,320,164,5025,0,30,1,1,1,0,0,0,163191,1
792,13200.00,1,1238,300,192,184,5024,0,30,1,1,0,1,0,0,163579,1
793,13216.67,0,280,280,320,164,5025,0,30,1,1,1,0,0,0,163193,1
793,13216.67,1,1238,300,192,184,5025,0,30,1,1,0,1,0,0,163581,1
794,13233.33,0,280,280,320,164,5026,0,30,1,1,1,0,0,0,163197,1
794,13233.33,1,1238,300,192,184,5025,0,30,1,1,0,1,0,0,163583,1
795,13250.00,0,280,280,320,164,5026,0,30,1,1,1,0,0,0,163197,1
795,13250.00,1,1238,300,192,184,5025,0,30,1,1,0,1,0,0,163583,1
796,13266.67,0,280,280,320,164,5026,0,30,1,1,1,0,0,0,163199,1
796,13266.67,1,1238,300,192,184,5025,0,30,1,1,0,1,0,0,163585,1
797,13283.33,0,280,280,320,164,5026,0,30,1,1,1,0,0,0,163201,1
797,13283.33,1,1238,300,192,184,5025,0,30,1,1,0,1,0,0,163587,1
798,13300.00,0,280,280,320,164,5026,0,30,1,1,1,0,0,0,163203,1
798,13300.00,1,1238,300,192,184,5025,0,30,1,1,0,1,0,0,163589,1
799,13316.67,0,280,280,320,164,5026,0,30,1,1,1,0,0,0,163205,1
799,13316.67,1,1238,300,192,184,5025,0,30,1,1,0,1,0,0,163591,1
800,13333.33,0,280,280,320,164,5027,0,30,1,1,1,0,0,0,163207,1
800,13333.33,1,1238,300,192,184,5025,0,30,1,1,0,1,0,0,163593,1
801,13350.00,0,280,280,320,164,5027,0,30,1,1,1,0,0,0,163209,1
801,13350.00,1,1238,300,192,184,5025,0,30,1,1,0,1,0,0,163597,1
802,13366.67,0,280,280,320,164,5027,0,30,1,1,1,0,0,0,163211,1
802,13366.67,1,1238,300,192,184,5026,0,30,1,1,0,1,0,0,163599,1
803,13383.33,0,280,280,320,164,5027,0,30,1,1,1,0,0,0,163213,1
803,13383.33,1,1238,300,192,184,5026,0,30,1,1,0,1,0,0,163599,1
804,13400.00,0,280,280,320,164,5027,0,30,1,1,1,0,0,0,163215,1
804,13400.00,1,1238,300,192,184,5026,0,30,1,1,0,1,0,0,163603,1
805,13416.67,0,280,280,320,164,5027,0,30,1,1,1,0,0,0,163217,1
805,13416.67,1,1238,300,192,184,5026,0,30,1,1,0,1,0,0,163605,1
806,13433.33,0,280,280,320,164,5027,0,30,1,1,1,0,0,0,163217,1
806,13433.33,1,1238,300,192,184,5026,0,30,1,1,0,1,0,0,163605,1
807,13450.00,0,280,280,320,164,5028,0,30,1,1,1,0,0,0,163221,1
807,13450.00,1,1238,300,192,184,5027,0,30,1,1,0,1,0,0,163607,1
808,13466.67,0,280,280,320,164,5028,0,30,1,1,1,0,0,0,163223,1
808,13466.67,1,1238,300,192,184,5027,0,30,1,1,0,1,0,0,163609,1
809,13483.33,0,280,280,320,164,5028,0,30,1,1,1,0,0,0,163225,1
809,13483.33,1,1238,300,192,184,5027,0,30,1,1,0,1,0,0,163611,1
810,13500.00,0,280,280,320,164,5028,0,30,1,1,1,0,0,0,163227,1
810,13500.00,1,1238,300,192,184,5027,0,30,1,1,0,1,0,0,163613,1
811,13516.67,0,280,280,320,164,5028,0,30,1,1,1,0,0,0,163229,1
811,13516.67,1,1238,300,192,184,5027,0,30,1,1,0,1,0,0,163615,1
812,13533.33,0,280,280,320,164,5029,0,30,1,1,1,0,0,0,163231,1
812,13533.33,1,1238,300,192,184,5027,0,30,1,1,0,1,0,0,163617,1
813,13550.00,0,280,280,320,164,5029,0,30,1,1,1,0,0,0,163233,1
813,13550.00,1,1238,300,192,184,5028,0,30,1,1,0,1,0,0,163619,1
814,13566.67,0,280,280,320,164,5029,0,30,1,1,1,0,0,0,163235,1
814,13566.67,1,1238,300,192,184,5028,0,30,1,1,0,1,0,0,163621,1
815,13583.33,0,280,280,320,164,5029,0,30,1,1,1,0,0,0,163237,1
815,13583.33,1,1238,300,192,184,5028,0,30,1,1,0,1,0,0,163623,1
816,13600.00,0,280,280,320,164,5029,0,30,1,1,1,0,0,0,163239,1
816,13600.00,1,1238,300,192,184,5028,0,30,1,1,0,1,0,0,163625,1
817,13616.67,0,280,280,320,164,5029,0,30,1,1,1,0,0,0,163241,1
817,13616.67,1,1238,300,192,184,5028,0,30,1,1,0,1,0,0,163627,1
818,13633.33,0,280,280,320,164,5030,0,30,1,1,1,0,0,0,163243,1
818,13633.33,1,1238,300,192,184,5029,0,30,1,1,0,1,0,0,163629,1
819,13650.00,0,280,280,320,164,5030,0,30,1,1,1,0,0,0,163245,1
819,13650.00,1,1238,300,192,184,5029,0,30,1,1,0,1,0,0,163631,1
820,13666.67,0,280,280,320,164,5030,0,30,1,1,1,0,0,0,163247,1
820,13666.67,1,1238,300,192,184,5029,0,30,1,1,0,1,0,0,163633,1
821,13683.33,0,280,280,320,164,5030,0,30,1,1,1,0,0,0,163249,1
821,13683.33,1,1238,300,192,184,5029,0,30,1,1,0,1,0,0,163635,1
822,13700.00,0,280,280,320,164,5030,0,30,1,1,1,0,0,0,163251,1
822,13700.00,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163637,1
823,13716.67,0,280,280,320,164,5030,0,30,1,1,1,0,0,0,163253,1
823,13716.67,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163639,1
824,13733.33,0,280,280,320,164,5031,0,30,1,1,1,0,0,0,163255,1
824,13733.33,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163641,1
825,13750.00,0,280,280,320,164,5031,0,30,1,1,1,0,0,0,163257,1
825,13750.00,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163645,1
826,13766.67,0,280,280,320,164,5031,0,30,1,1,1,0,0,0,163259,1
826,13766.67,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163647,1
827,13783.33,0,280,280,320,164,5031,0,30,1,1,1,0,0,0,163261,1
827,13783.33,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163649,1
828,13800.00,0,280,280,320,164,5031,0,30,1,1,1,0,0,0,163263,1
828,13800.00,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163649,1
829,13816.67,0,280,280,320,164,5031,0,30,1,1,1,0,0,0,163265,1
829,13816.67,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163653,1
830,13833.33,0,280,280,320,164,5032,0,30,1,1,1,0,0,0,163269,1
830,13833.33,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163655,1
831,13850.00,0,280,280,320,164,5032,0,30,1,1,1,0,0,0,163269,1
831,13850.00,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163655,1
832,13866.67,0,280,280,320,164,5032,0,30,1,1,1,0,0,0,163271,1
832,13866.67,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163657,1
833,13883.33,0,280,280,320,164,5032,0,30,1,1,1,0,0,0,163273,1
833,13883.33,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163659,1
834,13900.00,0,280,280,320,164,5032,0,30,1,1,1,0,0,0,163275,1
834,13900.00,1,1238,300,192,184,5030,0,30,1,1,0,1,0,0,163661,1
835,13916.67,0,280,280,320,164,5032,0,30,1,1,1,0,0,0,163277,1
835,13916.67,1,1238,300,192,184,5031,0,30,1,1,0,1,0,0,163663,1
836,13933.33,0,280,280,320,164,5033,0,30,1,1,1,0,0,0,163279,1
836,13933.33,1,1238,300,192,184,5031,0,30,1,1,0,1,0,0,163665,1
837,13950.00,0,280,280,320,164,5033,0,30,1,1,1,0,0,0,163281,1
837,13950.00,1,1238,300,192,184,5031,0,30,1,1,0,1,0,0,163669,1
838,13966.67,0,280,280,320,164,5033,0,30,1,1,1,0,0,0,163285,1
838,13966.67,1,1238,300,192,184,5032,0,30,1,1,0,1,0,0,163671,1
839,13983.33,0,280,280,320,164,5033,0,30,1,1,1,0,0,0,163285,1
839,13983.33,1,1238,300,192,184,5032,0,30,1,1,0,1,0,0,163673,1
840,14000.00,0,280,280,320,164,5033,0,30,1,1,1,0,0,0,163287,1
840,14000.00,1,1238,300,192,184,5032,0,30,1,1,0,1,0,0,163675,1
841,14016.67,0,280,280,320,164,5033,0,30,1,1,1,0,0,0,163289,1
841,14016.67,1,1238,300,192,184,5032,0,30,1,1,0,1,0,0,163677,1
842,14033.33,0,280,280,320,164,5034,0,30,1,1,1,0,0,0,163291,1
842,14033.33,1,1238,300,192,184,5033,0,30,1,1,0,1,0,0,163679,1
843,14050.00,0,280,280,320,164,5034,0,30,1,1,1,0,0,0,163291,1
843,14050.00,1,1238,300,192,184,5033,0,30,1,1,0,1,0,0,163679,1
844,14066.67,0,280,280,320,164,5034,0,30,1,1,1,0,0,0,163295,1
844,14066.67,1,1238,300,192,184,5033,0,30,1,1,0,1,0,0,163681,1
845,14083.33,0,280,280,320,164,5034,0,30,1,1,1,0,0,0,163297,1
845,14083.33,1,1238,300,192,184,5033,0,30,1,1,0,1,0,0,163683,1
846,14100.00,0,280,280,320,164,5034,0,30,1,1,1,0,0,0,163299,1
846,14100.00,1,1238,300,192,184,5033,0,30,1,1,0,1,0,0,163685,1
847,14116.67,0,280,280,320,164,5034,0,30,1,1,1,0,0,0,163301,1
847,14116.67,1,1238,300,192,184,5033,0,30,1,1,0,1,0,0,163687,1
848,14133.33,0,280,280,320,164,5035,0,30,1,1,1,0,0,0,163303,1
848,14133.33,1,1238,300,192,184,5034,0,30,1,1,0,1,0,0,163689,1
849,14150.00,0,280,280,320,164,5035,0,30,1,1,1,0,0,0,163305,1
849,14150.00,1,1238,300,192,184,5034,0,30,1,1,0,1,0,0,163693,1
850,14166.67,0,280,280,320,164,5035,0,30,1,1,1,0,0,0,163307,1
850,14166.67,1,1238,300,192,184,5034,0,30,1,1,0,1,0,0,163695,1
851,14183.33,0,280,280,320,164,5035,0,30,1,1,1,0,0,0,163309,1
851,14183.33,1,1238,300,192,184,5034,0,30,1,1,0,1,0,0,163695,1
852,14200.00,0,280,280,320,164,5035,0,30,1,1,1,0,0,0,163311,1
852,14200.00,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163699,1
853,14216.67,0,280,280,320,164,5035,0,30,1,1,1,0,0,0,163313,1
853,14216.67,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163701,1
854,14233.33,0,280,280,320,164,5035,0,30,1,1,1,0,0,0,163313,1
854,14233.33,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163701,1
855,14250.00,0,280,280,320,164,5036,0,30,1,1,1,0,0,0,163317,1
855,14250.00,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163703,1
856,14266.67,0,280,280,320,164,5036,0,30,1,1,1,0,0,0,163319,1
856,14266.67,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163705,1
857,14283.33,0,280,280,320,164,5036,0,30,1,1,1,0,0,0,163321,1
857,14283.33,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163707,1
858,14300.00,0,280,280,320,164,5036,0,30,1,1,1,0,0,0,163323,1
858,14300.00,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163711,1
859,14316.67,0,280,280,320,164,5036,0,30,1,1,1,0,0,0,163325,1
859,14316.67,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163713,1
860,14333.33,0,280,280,320,164,5037,0,30,1,1,1,0,0,0,163327,1
860,14333.33,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163715,1
861,14350.00,0,280,280,320,164,5037,0,30,1,1,1,0,0,0,163329,1
861,14350.00,1,1238,300,192,184,5035,0,30,1,1,0,1,0,0,163717,1
862,14366.67,0,280,280,320,164,5037,0,30,1,1,1,0,0,0,163331,1
862,14366.67,1,1238,300,192,184,5036,0,30,1,1,0,1,0,0,163719,1
863,14383.33,0,280,280,320,164,5037,0,30,1,1,1,0,0,0,163333,1
863,14383.33,1,1238,300,192,184,5036,0,30,1,1,0,1,0,0,163721,1
864,14400.00,0,280,280,320,164,5037,0,30,1,1,1,0,0,0,163335,1
864,14400.00,1,1238,300,192,184,5036,0,30,1,1,0,1,0,0,163723,1
865,14416.67,0,280,280,320,164,5037,0,30,1,1,1,0,0,0,163337,1
865,14416.67,1,1238,300,192,184,5036,0,30,1,1,0,1,0,0,163725,1
866,14433.33,0,280,280,320,164,5037,0,30,1,1,1,0,0,0,163337,1
866,14433.33,1,1238,300,192,184,5036,0,30,1,1,0,1,0,0,163725,1
867,14450.00,0,280,280,320,164,5038,0,30,1,1,1,0,0,0,163341,1
867,14450.00,1,1238,300,192,184,5036,0,30,1,1,0,1,0,0,163727,1
868,14466.67,0,280,280,320,164,5038,0,30,1,1,1,0,0,0,163341,1
868,14466.67,1,1238,300,192,184,5037,0,30,1,1,0,1,0,0,163729,1
869,14483.33,0,280,280,320,164,5038,0,30,1,1,1,0,0,0,163345,1
869,14483.33,1,1238,300,192,184,5037,0,30,1,1,0,1,0,0,163731,1
870,14500.00,0,280,280,320,164,5038,0,30,1,1,1,0,0,0,163347,1
870,14500.00,1,1238,300,192,184,5037,0,30,1,1,0,1,0,0,163733,1
871,14516.67,0,280,280,320,164,5038,0,30,1,1,1,0,0,0,163349,1
871,14516.67,1,1238,300,192,184,5037,0,30,1,1,0,1,0,0,163735,1
872,14533.33,0,280,280,320,164,5039,0,30,1,1,1,0,0,0,163351,1
872,14533.33,1,1238,300,192,184,5038,0,30,1,1,0,1,0,0,163737,1
873,14550.00,0,280,280,320,164,5039,0,30,1,1,1,0,0,0,163353,1
873,14550.00,1,1238,300,192,184,5038,0,30,1,1,0,1,0,0,163739,1
874,14566.67,0,280,280,320,164,5039,0,30,1,1,1,0,0,0,163355,1
874,14566.67,1,1238,300,192,184,5038,0,30,1,1,0,1,0,0,163741,1
875,14583.33,0,280,280,320,164,5039,0,30,1,1,1,0,0,0,163357,1
875,14583.33,1,1238,300,192,184,5038,0,30,1,1,0,1,0,0,163743,1
876,14600.00,0,280,280,320,164,5039,0,30,1,1,1,0,0,0,163359,1
876,14600.00,1,1238,300,192,184,5038,0,30,1,1,0,1,0,0,163745,1
877,14616.67,0,280,280,320,164,5039,0,30,1,1,1,0,0,0,163361,1
877,14616.67,1,1238,300,192,184,5039,0,30,1,1,0,1,0,0,163747,1
878,14633.33,0,280,280,320,164,5040,0,30,1,1,1,0,0,0,163363,1
878,14633.33,1,1238,300,192,184,5039,0,30,1,1,0,1,0,0,163749,1
879,14650.00,0,280,280,320,164,5040,0,30,1,1,1,0,0,0,163365,1
879,14650.00,1,1238,300,192,184,5039,0,30,1,1,0,1,0,0,163751,1
880,14666.67,0,280,280,320,164,5040,0,30,1,1,1,0,0,0,163367,1
880,14666.67,1,1238,300,192,184,5039,0,30,1,1,0,1,0,0,163753,1
881,14683.33,0,280,280,320,164,5040,0,30,1,1,1,0,0,0,163369,1
881,14683.33,1,1238,300,192,184,5039,0,30,1,1,0,1,0,0,163755,1
882,14700.00,0,280,280,320,164,5040,0,30,1,1,1,0,0,0,163371,1
882,14700.00,1,1238,300,192,184,5039,0,30,1,1,0,1,0,0,163757,1
883,14716.67,0,280,280,320,164,5040,0,30,1,1,1,0,0,0,163373,1
883,14716.67,1,1238,300,192,184,5040,0,30,1,1,0,1,0,0,163759,1
884,14733.33,0,280,280,320,164,5041,0,30,1,1,1,0,0,0,163375,1
884,14733.33,1,1238,300,192,184,5040,0,30,1,1,0,1,0,0,163761,1
885,14750.00,0,280,280,320,164,5041,0,30,1,1,1,0,0,0,163377,1
885,14750.00,1,1238,300,192,184,5040,0,30,1,1,0,1,0,0,163763,1
886,14766.67,0,280,280,320,164,5041,0,30,1,1,1,0,0,0,163379,1
886,14766.67,1,1238,300,192,184,5040,0,30,1,1,0,1,0,0,163765,1
887,14783.33,0,280,280,320,164,5041,0,30,1,1,1,0,0,0,163381,1
887,14783.33,1,1238,300,192,184,5040,0,30,1,1,0,1,0,0,163767,1
888,14800.00,0,280,280,320,164,5041,0,30,1,1,1,0,0,0,163383,1
888,14800.00,1,1238,300,192,184,5040,0,30,1,1,0,1,0,0,163769,1
889,14816.67,0,280,280,320,164,5041,0,30,1,1,1,0,0,0,163385,1
889,14816.67,1,1238,300,192,184,5040,0,30,1,1,0,1,0,0,163771,1
890,14833.33,0,280,280,320,164,5042,0,30,1,1,1,0,0,0,163387,1
890,14833.33,1,1238,300,192,184,5040,0,30,1,1,0,1,0,0,163773,1
891,14850.00,0,280,280,320,164,5042,0,30,1,1,1,0,0,0,163389,1
891,14850.00,1,1238,300,192,184,5040,0,30,1,1,0,1,0,0,163775,1
892,14866.67,0,280,280,320,164,5042,0,30,1,1,1,0,0,0,163391,1
892,14866.67,1,1238,300,192,184,5041,0,30,1,1,0,1,0,0,163777,1
893,14883.33,0,280,280,320,164,5042,0,30,1,1,1,0,0,0,163393,1
893,14883.33,1,1238,300,192,184,5041,0,30,1,1,0,1,0,0,163781,1
894,14900.00,0,280,280,320,164,5042,0,30,1,1,1,0,0,0,163395,1
894,14900.00,1,1238,300,192,184,5041,0,30,1,1,0,1,0,0,163783,1
895,14916.67,0,280,280,320,164,5042,0,30,1,1,1,0,0,0,163397,1
895,14916.67,1,1238,300,192,184,5041,0,30,1,1,0,1,0,0,163785,1
896,14933.33,0,280,280,320,164,5043,0,30,1,1,1,0,0,0,163399,1
896,14933.33,1,1238,300,192,184,5041,0,30,1,1,0,1,0,0,163787,1
897,14950.00,0,280,280,320,164,5043,0,30,1,1,1,0,0,0,163401,1
897,14950.00,1,1238,300,192,184,5042,0,30,1,1,0,1,0,0,163789,1
898,14966.67,0,280,280,320,164,5043,0,30,1,1,1,0,0,0,163403,1
898,14966.67,1,1238,300,192,184,5042,0,30,1,1,0,1,0,0,163791,1
899,14983.33,0,280,280,320,164,5043,0,30,1,1,1,0,0,0,163405,1
899,14983.33,1,1238,300,192,184,5042,0,30,1,1,0,1,0,0,163793,1
900,15000.00,0,280,280,320,164,5043,0,30,1,1,1,0,0,0,163407,1
900,15000.00,1,1238,300,192,184,5042,0,30,1,1,0,1,0,0,163795,1
901,15016.67,0,280,280,320,164,5043,0,30,1,1,1,0,0,0,163409,1
901,15016.67,1,1238,300,192,184,5042,0,30,1,1,0,1,0,0,163797,1
902,15033.33,0,280,280,320,164,5043,0,30,1,1,1,0,0,0,163409,1
902,15033.33,1,1238,300,192,184,5042,0,30,1,1,0,1,0,0,163797,1
903,15050.00,0,280,280,320,164,5044,0,30,1,1,1,0,0,0,163413,1
903,15050.00,1,1238,300,192,184,5043,0,30,1,1,0,1,0,0,163799,1
904,15066.67,0,280,280,320,164,5044,0,30,1,1,1,0,0,0,163415,1
904,15066.67,1,1238,300,192,184,5043,0,30,1,1,0,1,0,0,163801,1
905,15083.33,0,280,280,320,164,5044,0,30,1,1,1,0,0,0,163417,1
905,15083.33,1,1238,300,192,184,5043,0,30,1,1,0,1,0,0,163803,1
906,15100.00,0,280,280,320,164,5044,0,30,1,1,1,0,0,0,163419,1
906,15100.00,1,1238,300,192,184,5043,0,30,1,1,0,1,0,0,163805,1
907,15116.67,0,280,280,320,164,5044,0,30,1,1,1,0,0,0,163421,1
907,15116.67,1,1238,300,192,184,5043,0,30,1,1,0,1,0,0,163807,1
908,15133.33,0,280,280,320,164,5045,0,30,1,1,1,0,0,0,163423,1
908,15133.33,1,1238,300,192,184,5044,0,30,1,1,0,1,0,0,163809,1
909,15150.00,0,280,280,320,164,5045,0,30,1,1,1,0,0,0,163425,1
909,15150.00,1,1238,300,192,184,5044,0,30,1,1,0,1,0,0,163811,1
910,15166.67,0,280,280,320,164,5045,0,30,1,1,1,0,0,0,163427,1
910,15166.67,1,1238,300,192,184,5044,0,30,1,1,0,1,0,0,163813,1
911,15183.33,0,280,280,320,164,5045,0,30,1,1,1,0,0,0,163429,1
911,15183.33,1,1238,300,192,184,5044,0,30,1,1,0,1,0,0,163815,1
912,15200.00,0,280,280,320,164,5045,0,30,1,1,1,0,0,0,163431,1
912,15200.00,1,1238,300,192,184,5044,0,30,1,1,0,1,0,0,163817,1
913,15216.67,0,280,280,320,164,5045,0,30,1,1,1,0,0,0,163433,1
913,15216.67,1,1238,300,192,184,5045,0,30,1,1,0,1,0,0,163819,1
914,15233.33,0,280,280,320,164,5046,0,30,1,1,1,0,0,0,163435,1
914,15233.33,1,1238,300,192,184,5045,0,30,1,1,0,1,0,0,163821,1
915,15250.00,0,280,280,320,164,5046,0,30,1,1,1,0,0,0,163437,1
915,15250.00,1,1238,300,192,184,5045,0,30,1,1,0,1,0,0,163823,1
916,15266.67,0,280,280,320,164,5046,0,30,1,1,1,0,0,0,163439,1
916,15266.67,1,1238,300,192,184,5045,0,30,1,1,0,1,0,0,163825,1
917,15283.33,0,280,280,320,164,5046,0,30,1,1,1,0,0,0,163441,1
917,15283.33,1,1238,300,192,184,5045,0,30,1,1,0,1,0,0,163827,1
918,15300.00,0,280,280,320,164,5046,0,30,1,1,1,0,0,0,163443,1
918,15300.00,1,1238,300,192,184,5045,0,30,1,1,0,1,0,0,163829,1
919,15316.67,0,280,280,320,164,5046,0,30,1,1,1,0,0,0,163445,1
919,15316.67,1,1238,300,192,184,5045,0,30,1,1,0,1,0,0,163831,1
920,15333.33,0,280,280,320,164,5047,0,30,1,1,1,0,0,0,163447,1
920,15333.33,1,1238,300,192,184,5045,0,30,1,1,0,1,0,0,163833,1
921,15350.00,0,280,280,320,164,5047,0,30,1,1,1,0,0,0,163449,1
921,15350.00,1,1238,300,192,184,5045,0,30,1,1,0,1,0,0,163835,1
922,15366.67,0,280,280,320,164,5047,0,30,1,1,1,0,0,0,163451,1
922,15366.67,1,1238,300,192,184,5046,0,30,1,1,0,1,0,0,163837,1
923,15383.33,0,280,280,320,164,5047,0,30,1,1,1,0,0,0,163453,1
923,15383.33,1,1238,300,192,184,5046,0,30,1,1,0,1,0,0,163839,1
924,15400.00,0,280,280,320,164,5047,0,30,1,1,1,0,0,0,163455,1
924,15400.00,1,1238,300,192,184,5046,0,30,1,1,0,1,0,0,163841,1
925,15416.67,0,280,280,320,164,5047,0,30,1,1,1,0,0,0,163457,1
925,15416.67,1,1238,300,192,184,5046,0,30,1,1,0,1,0,0,163843,1
926,15433.33,0,280,280,320,164,5048,0,30,1,1,1,0,0,0,163459,1
926,15433.33,1,1238,300,192,184,5046,0,30,1,1,0,1,0,0,163845,1
927,15450.00,0,280,280,320,164,5048,0,30,1,1,1,0,0,0,163461,1
927,15450.00,1,1238,300,192,184,5046,0,30,1,1,0,1,0,0,163847,1
928,15466.67,0,280,280,320,164,5048,0,30,1,1,1,0,0,0,163463,1
928,15466.67,1,1238,300,192,184,5047,0,30,1,1,0,1,0,0,163849,1
929,15483.33,0,280,280,320,164,5048,0,30,1,1,1,0,0,0,163465,1
929,15483.33,1,1238,300,192,184,5047,0,30,1,1,0,1,0,0,163851,1
930,15500.00,0,280,280,320,164,5048,0,30,1,1,1,0,0,0,163467,1
930,15500.00,1,1238,300,192,184,5047,0,30,1,1,0,1,0,0,163853,1
931,15516.67,0,280,280,320,164,5048,0,30,1,1,1,0,0,0,163469,1
931,15516.67,1,1238,300,192,184,5047,0,30,1,1,0,1,0,0,163857,1
932,15533.33,0,280,280,320,164,5049,0,30,1,1,1,0,0,0,163471,1
