frame,timeMs,boardIdx,x,y,w,h,seq,mode,epoch,consistent,exact,isLocal,isFriend,allZero,mismatches,loop,valid
10226,170433.33,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88677,1
10227,170450.00,0,280,280,320,164,1423,0,12,1,1,1,0,0,0,88317,1
10227,170450.00,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88679,1
10228,170466.67,0,280,280,320,164,1424,0,12,1,1,1,0,0,0,88319,1
10228,170466.67,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88681,1
10229,170483.33,0,280,280,320,164,1424,0,12,1,1,1,0,0,0,88321,1
10229,170483.33,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88683,1
10230,170500.00,0,280,280,320,164,1424,0,12,1,1,1,0,0,0,88323,1
10230,170500.00,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88685,1
10231,170516.67,0,280,280,320,164,1424,0,12,1,1,1,0,0,0,88325,1
10231,170516.67,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88687,1
10232,170533.33,0,280,280,320,164,1424,0,12,1,1,1,0,0,0,88327,1
10232,170533.33,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88689,1
10233,170550.00,0,280,280,320,164,1424,0,12,1,1,1,0,0,0,88329,1
10233,170550.00,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88691,1
10234,170566.67,0,280,280,320,164,1424,0,12,1,1,1,0,0,0,88331,1
10234,170566.67,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88693,1
10235,170583.33,0,280,280,320,164,1425,0,12,1,1,1,0,0,0,88333,1
10235,170583.33,1,1280,340,190,166,1423,0,12,1,1,0,1,0,0,88695,1
10236,170600.00,0,280,280,320,164,1425,0,12,1,1,1,0,0,0,88335,1
10236,170600.00,1,1280,340,190,166,1424,0,12,1,1,0,1,0,0,88697,1
10237,170616.67,0,280,280,320,164,1425,0,12,1,1,1,0,0,0,88337,1
10237,170616.67,1,1280,340,190,166,1424,0,12,1,1,0,1,0,0,88699,1
10238,170633.33,0,280,280,320,164,1425,0,12,1,1,1,0,0,0,88339,1
10238,170633.33,1,1280,340,190,166,1424,0,12,1,1,0,1,0,0,88701,1
10239,170650.00,0,280,280,320,164,1425,0,12,1,1,1,0,0,0,88341,1
10239,170650.00,1,1280,340,190,166,1424,0,12,1,1,0,1,0,0,88703,1
10240,170666.67,0,280,280,320,164,1425,0,12,1,1,1,0,0,0,88343,1
10240,170666.67,1,1280,340,190,166,1424,0,12,1,1,0,1,0,0,88705,1
10241,170683.33,0,280,280,320,164,1425,0,12,1,1,1,0,0,0,88345,1
10241,170683.33,1,1280,340,190,166,1425,0,12,1,1,0,1,0,0,88707,1
10242,170700.00,0,280,280,320,164,1426,0,12,1,1,1,0,0,0,88347,1
10242,170700.00,1,1280,340,190,166,1425,0,12,1,1,0,1,0,0,88709,1
10243,170716.67,0,280,280,320,164,1426,0,12,1,1,1,0,0,0,88349,1
10243,170716.67,1,1280,340,190,166,1425,0,12,1,1,0,1,0,0,88711,1
10244,170733.33,0,280,280,320,164,1426,0,12,1,1,1,0,0,0,88351,1
10244,170733.33,1,1280,340,190,166,1425,0,12,1,1,0,1,0,0,88713,1
10245,170750.00,0,280,280,320,164,1426,0,12,1,1,1,0,0,0,88353,1
10245,170750.00,1,1280,340,190,166,1425,0,12,1,1,0,1,0,0,88715,1
10246,170766.67,0,280,280,320,164,1426,0,12,1,1,1,0,0,0,88355,1
10246,170766.67,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88717,1
10247,170783.33,0,280,280,320,164,1426,0,12,1,1,1,0,0,0,88357,1
10247,170783.33,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88719,1
10248,170800.00,0,280,280,320,164,1426,0,12,1,1,1,0,0,0,88359,1
10248,170800.00,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88721,1
10249,170816.67,0,280,280,320,164,1427,0,12,1,1,1,0,0,0,88361,1
10249,170816.67,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88723,1
10250,170833.33,0,280,280,320,164,1427,0,12,1,1,1,0,0,0,88363,1
10250,170833.33,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88725,1
10251,170850.00,0,280,280,320,164,1427,0,12,1,1,1,0,0,0,88365,1
10251,170850.00,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88727,1
10252,170866.67,0,280,280,320,164,1427,0,12,1,1,1,0,0,0,88367,1
10252,170866.67,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88729,1
10253,170883.33,0,280,280,320,164,1427,0,12,1,1,1,0,0,0,88369,1
10253,170883.33,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88731,1
10254,170900.00,0,280,280,320,164,1427,0,12,1,1,1,0,0,0,88371,1
10254,170900.00,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88733,1
10255,170916.67,0,280,280,320,164,1427,0,12,1,1,1,0,0,0,88373,1
10255,170916.67,1,1280,340,190,166,1426,0,12,1,1,0,1,0,0,88735,1
10256,170933.33,0,280,280,320,164,1428,0,12,1,1,1,0,0,0,88375,1
10256,170933.33,1,1280,340,190,166,1427,0,12,1,1,0,1,0,0,88737,1
10257,170950.00,0,280,280,320,164,1428,0,12,1,1,1,0,0,0,88377,1
10257,170950.00,1,1280,340,190,166,1427,0,12,1,1,0,1,0,0,88739,1
10258,170966.67,0,280,280,320,164,1428,0,12,1,1,1,0,0,0,88379,1
10258,170966.67,1,1280,340,190,166,1427,0,12,1,1,0,1,0,0,88741,1
10259,170983.33,0,280,280,320,164,1428,0,12,1,1,1,0,0,0,88381,1
10259,170983.33,1,1280,340,190,166,1427,0,12,1,1,0,1,0,0,88743,1
10260,171000.00,0,280,280,320,164,1428,0,12,1,1,1,0,0,0,88383,1
10260,171000.00,1,1280,340,190,166,1427,0,12,1,1,0,1,0,0,88745,1
10261,171016.67,0,280,280,320,164,1428,0,12,1,1,1,0,0,0,88385,1
10261,171016.67,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88747,1
10262,171033.33,0,280,280,320,164,1428,0,12,1,1,1,0,0,0,88387,1
10262,171033.33,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88749,1
10263,171050.00,0,280,280,320,164,1429,0,12,1,1,1,0,0,0,88389,1
10263,171050.00,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88751,1
10264,171066.67,0,280,280,320,164,1429,0,12,1,1,1,0,0,0,88391,1
10264,171066.67,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88753,1
10265,171083.33,0,280,280,320,164,1429,0,12,1,1,1,0,0,0,88393,1
10265,171083.33,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88755,1
10266,171100.00,0,280,280,320,164,1429,0,12,1,1,1,0,0,0,88395,1
10266,171100.00,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88757,1
10267,171116.67,0,280,280,320,164,1429,0,12,1,1,1,0,0,0,88397,1
10267,171116.67,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88759,1
10268,171133.33,0,280,280,320,164,1429,0,12,1,1,1,0,0,0,88399,1
10268,171133.33,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88761,1
10269,171150.00,0,280,280,320,164,1429,0,12,1,1,1,0,0,0,88401,1
10269,171150.00,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88763,1
10270,171166.67,0,280,280,320,164,1430,0,12,1,1,1,0,0,0,88403,1
10270,171166.67,1,1280,340,190,166,1428,0,12,1,1,0,1,0,0,88765,1
10271,171183.33,0,280,280,320,164,1430,0,12,1,1,1,0,0,0,88405,1
10271,171183.33,1,1280,340,190,166,1429,0,12,1,1,0,1,0,0,88767,1
10272,171200.00,0,280,280,320,164,1430,0,12,1,1,1,0,0,0,88407,1
10272,171200.00,1,1280,340,190,166,1429,0,12,1,1,0,1,0,0,88769,1
10273,171216.67,0,280,280,320,164,1430,0,12,1,1,1,0,0,0,88409,1
10273,171216.67,1,1280,340,190,166,1429,0,12,1,1,0,1,0,0,88771,1
10274,171233.33,0,280,280,320,164,1430,0,12,1,1,1,0,0,0,88411,1
10274,171233.33,1,1280,340,190,166,1429,0,12,1,1,0,1,0,0,88773,1
10275,171250.00,0,280,280,320,164,1430,0,12,1,1,1,0,0,0,88413,1
10275,171250.00,1,1280,340,190,166,1429,0,12,1,1,0,1,0,0,88775,1
10276,171266.67,0,280,280,320,164,1430,0,12,1,1,1,0,0,0,88415,1
10276,171266.67,1,1280,340,190,166,1430,0,12,1,1,0,1,0,0,88777,1
10277,171283.33,0,280,280,320,164,1431,0,12,1,1,1,0,0,0,88417,1
10277,171283.33,1,1280,340,190,166,1430,0,12,1,1,0,1,0,0,88779,1
10278,171300.00,0,280,280,320,164,1431,0,12,1,1,1,0,0,0,88419,1
10278,171300.00,1,1280,340,190,166,1430,0,12,1,1,0,1,0,0,88781,1
10279,171316.67,0,280,280,320,164,1431,0,12,1,1,1,0,0,0,88421,1
10279,171316.67,1,1280,340,190,166,1430,0,12,1,1,0,1,0,0,88783,1
10280,171333.33,0,280,280,320,164,1431,0,12,1,1,1,0,0,0,88423,1
10280,171333.33,1,1280,340,190,166,1430,0,12,1,1,0,1,0,0,88785,1
10281,171350.00,0,280,280,320,164,1431,0,12,1,1,1,0,0,0,88425,1
10281,171350.00,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88787,1
10282,171366.67,0,280,280,320,164,1431,0,12,1,1,1,0,0,0,88427,1
10282,171366.67,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88789,1
10283,171383.33,0,280,280,320,164,1431,0,12,1,1,1,0,0,0,88429,1
10283,171383.33,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88791,1
10284,171400.00,0,280,280,320,164,1432,0,12,1,1,1,0,0,0,88431,1
10284,171400.00,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88793,1
10285,171416.67,0,280,280,320,164,1432,0,12,1,1,1,0,0,0,88433,1
10285,171416.67,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88795,1
10286,171433.33,0,280,280,320,164,1432,0,12,1,1,1,0,0,0,88435,1
10286,171433.33,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88797,1
10287,171450.00,0,280,280,320,164,1432,0,12,1,1,1,0,0,0,88437,1
10287,171450.00,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88799,1
10288,171466.67,0,280,280,320,164,1432,0,12,1,1,1,0,0,0,88439,1
10288,171466.67,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88801,1
10289,171483.33,0,280,280,320,164,1432,0,12,1,1,1,0,0,0,88441,1
10289,171483.33,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88803,1
10290,171500.00,0,280,280,320,164,1432,0,12,1,1,1,0,0,0,88443,1
10290,171500.00,1,1280,340,190,166,1431,0,12,1,1,0,1,0,0,88805,1
10291,171516.67,0,280,280,320,164,1433,0,12,1,1,1,0,0,0,88445,1
10291,171516.67,1,1280,340,190,166,1432,0,12,1,1,0,1,0,0,88807,1
10292,171533.33,0,280,280,320,164,1433,0,12,1,1,1,0,0,0,88447,1
10292,171533.33,1,1280,340,190,166,1432,0,12,1,1,0,1,0,0,88809,1
10293,171550.00,0,280,280,320,164,1433,0,12,1,1,1,0,0,0,88449,1
10293,171550.00,1,1280,340,190,166,1432,0,12,1,1,0,1,0,0,88811,1
10294,171566.67,0,280,280,320,164,1433,0,12,1,1,1,0,0,0,88451,1
10294,171566.67,1,1280,340,190,166,1432,0,12,1,1,0,1,0,0,88813,1
10295,171583.33,0,280,280,320,164,1433,0,12,1,1,1,0,0,0,88453,1
10295,171583.33,1,1280,340,190,166,1432,0,12,1,1,0,1,0,0,88815,1
10296,171600.00,0,280,280,320,164,1433,0,12,1,1,1,0,0,0,88455,1
10296,171600.00,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88817,1
10297,171616.67,0,280,280,320,164,1433,0,12,1,1,1,0,0,0,88457,1
10297,171616.67,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88819,1
10298,171633.33,0,280,280,320,164,1434,0,12,1,1,1,0,0,0,88459,1
10298,171633.33,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88821,1
10299,171650.00,0,280,280,320,164,1434,0,12,1,1,1,0,0,0,88461,1
10299,171650.00,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88823,1
10300,171666.67,0,280,280,320,164,1434,0,12,1,1,1,0,0,0,88463,1
10300,171666.67,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88825,1
10301,171683.33,0,280,280,320,164,1434,0,12,1,1,1,0,0,0,88465,1
10301,171683.33,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88827,1
10302,171700.00,0,280,280,320,164,1434,0,12,1,1,1,0,0,0,88467,1
10302,171700.00,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88829,1
10303,171716.67,0,280,280,320,164,1434,0,12,1,1,1,0,0,0,88469,1
10303,171716.67,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88831,1
10304,171733.33,0,280,280,320,164,1434,0,12,1,1,1,0,0,0,88471,1
10304,171733.33,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88833,1
10305,171750.00,0,280,280,320,164,1435,0,12,1,1,1,0,0,0,88473,1
10305,171750.00,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88835,1
10306,171766.67,0,280,280,320,164,1435,0,12,1,1,1,0,0,0,88475,1
10306,171766.67,1,1280,340,190,166,1433,0,12,1,1,0,1,0,0,88837,1
10307,171783.33,0,280,280,320,164,1435,0,12,1,1,1,0,0,0,88477,1
10307,171783.33,1,1280,340,190,166,1434,0,12,1,1,0,1,0,0,88839,1
10308,171800.00,0,280,280,320,164,1435,0,12,1,1,1,0,0,0,88479,1
10308,171800.00,1,1280,340,190,166,1434,0,12,1,1,0,1,0,0,88841,1
10309,171816.67,0,280,280,320,164,1435,0,12,1,1,1,0,0,0,88481,1
10309,171816.67,1,1280,340,190,166,1434,0,12,1,1,0,1,0,0,88843,1
10310,171833.33,0,280,280,320,164,1435,0,12,1,1,1,0,0,0,88483,1
10310,171833.33,1,1280,340,190,166,1434,0,12,1,1,0,1,0,0,88845,1
10311,171850.00,0,280,280,320,164,1435,0,12,1,1,1,0,0,0,88485,1
10311,171850.00,1,1280,340,190,166,1434,0,12,1,1,0,1,0,0,88847,1
10312,171866.67,0,280,280,320,164,1436,0,12,1,1,1,0,0,0,88487,1
10312,171866.67,1,1280,340,190,166,1434,0,12,1,1,0,1,0,0,88849,1
10313,171883.33,0,280,280,320,164,1436,0,12,1,1,1,0,0,0,88489,1
10313,171883.33,1,1280,340,190,166,1435,0,12,1,1,0,1,0,0,88851,1
10314,171900.00,0,280,280,320,164,1436,0,12,1,1,1,0,0,0,88491,1
10314,171900.00,1,1280,340,190,166,1435,0,12,1,1,0,1,0,0,88853,1
10315,171916.67,0,280,280,320,164,1436,0,12,1,1,1,0,0,0,88493,1
10315,171916.67,1,1280,340,190,166,1435,0,12,1,1,0,1,0,0,88855,1
10316,171933.33,0,280,280,320,164,1436,0,12,1,1,1,0,0,0,88495,1
10316,171933.33,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88857,1
10317,171950.00,0,280,280,320,164,1436,0,12,1,1,1,0,0,0,88497,1
10317,171950.00,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88859,1
10318,171966.67,0,280,280,320,164,1436,0,12,1,1,1,0,0,0,88499,1
10318,171966.67,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88861,1
10319,171983.33,0,280,280,320,164,1437,0,12,1,1,1,0,0,0,88501,1
10319,171983.33,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88863,1
10320,172000.00,0,280,280,320,164,1437,0,12,1,1,1,0,0,0,88503,1
10320,172000.00,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88865,1
10321,172016.67,0,280,280,320,164,1437,0,12,1,1,1,0,0,0,88505,1
10321,172016.67,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88867,1
10322,172033.33,0,280,280,320,164,1437,0,12,1,1,1,0,0,0,88507,1
10322,172033.33,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88869,1
10323,172050.00,0,280,280,320,164,1437,0,12,1,1,1,0,0,0,88509,1
10323,172050.00,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88871,1
10324,172066.67,0,280,280,320,164,1437,0,12,1,1,1,0,0,0,88511,1
10324,172066.67,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88873,1
10325,172083.33,0,280,280,320,164,1437,0,12,1,1,1,0,0,0,88513,1
10325,172083.33,1,1280,340,190,166,1436,0,12,1,1,0,1,0,0,88875,1
10326,172100.00,0,280,280,320,164,1438,0,12,1,1,1,0,0,0,88515,1
10326,172100.00,1,1280,340,190,166,1437,0,12,1,1,0,1,0,0,88877,1
10327,172116.67,0,280,280,320,164,1438,0,12,1,1,1,0,0,0,88517,1
10327,172116.67,1,1280,340,190,166,1437,0,12,1,1,0,1,0,0,88879,1
10328,172133.33,0,280,280,320,164,1438,0,12,1,1,1,0,0,0,88519,1
10328,172133.33,1,1280,340,190,166,1437,0,12,1,1,0,1,0,0,88881,1
10329,172150.00,0,280,280,320,164,1438,0,12,1,1,1,0,0,0,88521,1
10329,172150.00,1,1280,340,190,166,1437,0,12,1,1,0,1,0,0,88883,1
10330,172166.67,0,280,280,320,164,1438,0,12,1,1,1,0,0,0,88523,1
10330,172166.67,1,1280,340,190,166,1437,0,12,1,1,0,1,0,0,88885,1
10331,172183.33,0,280,280,320,164,1438,0,12,1,1,1,0,0,0,88525,1
10331,172183.33,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88887,1
10332,172200.00,0,280,280,320,164,1438,0,12,1,1,1,0,0,0,88527,1
10332,172200.00,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88889,1
10333,172216.67,0,280,280,320,164,1439,0,12,1,1,1,0,0,0,88529,1
10333,172216.67,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88891,1
10334,172233.33,0,280,280,320,164,1439,0,12,1,1,1,0,0,0,88531,1
10334,172233.33,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88893,1
10335,172250.00,0,280,280,320,164,1439,0,12,1,1,1,0,0,0,88533,1
10335,172250.00,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88895,1
10336,172266.67,0,280,280,320,164,1439,0,12,1,1,1,0,0,0,88535,1
10336,172266.67,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88897,1
10337,172283.33,0,280,280,320,164,1439,0,12,1,1,1,0,0,0,88537,1
10337,172283.33,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88899,1
10338,172300.00,0,280,280,320,164,1439,0,12,1,1,1,0,0,0,88539,1
10338,172300.00,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88901,1
10339,172316.67,0,280,280,320,164,1439,0,12,1,1,1,0,0,0,88541,1
10339,172316.67,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88903,1
10340,172333.33,0,280,280,320,164,1440,0,12,1,1,1,0,0,0,88543,1
10340,172333.33,1,1280,340,190,166,1438,0,12,1,1,0,1,0,0,88905,1
10341,172350.00,0,280,280,320,164,1440,0,12,1,1,1,0,0,0,88545,1
10341,172350.00,1,1280,340,190,166,1439,0,12,1,1,0,1,0,0,88907,1
10342,172366.67,0,280,280,320,164,1440,0,12,1,1,1,0,0,0,88547,1
10342,172366.67,1,1280,340,190,166,1439,0,12,1,1,0,1,0,0,88909,1
10343,172383.33,0,280,280,320,164,1440,0,12,1,1,1,0,0,0,88549,1
10343,172383.33,1,1280,340,190,166,1439,0,12,1,1,0,1,0,0,88911,1
10344,172400.00,0,280,280,320,164,1440,0,12,1,1,1,0,0,0,88551,1
10344,172400.00,1,1280,340,190,166,1439,0,12,1,1,0,1,0,0,88913,1
10345,172416.67,0,280,280,320,164,1440,0,12,1,1,1,0,0,0,88553,1
10345,172416.67,1,1280,340,190,166,1439,0,12,1,1,0,1,0,0,88915,1
10346,172433.33,0,280,280,320,164,1440,0,12,1,1,1,0,0,0,88555,1
10346,172433.33,1,1280,340,190,166,1440,0,12,1,1,0,1,0,0,88917,1
10347,172450.00,0,280,280,320,164,1441,0,12,1,1,1,0,0,0,88557,1
10347,172450.00,1,1280,340,190,166,1440,0,12,1,1,0,1,0,0,88919,1
10348,172466.67,0,280,280,320,164,1441,0,12,1,1,1,0,0,0,88559,1
10348,172466.67,1,1280,340,190,166,1440,0,12,1,1,0,1,0,0,88921,1
10349,172483.33,0,280,280,320,164,1441,0,12,1,1,1,0,0,0,88561,1
10349,172483.33,1,1280,340,190,166,1440,0,12,1,1,0,1,0,0,88923,1
10350,172500.00,0,280,280,320,164,1441,0,12,1,1,1,0,0,0,88563,1
10350,172500.00,1,1280,340,190,166,1440,0,12,1,1,0,1,0,0,88925,1
10351,172516.67,0,280,280,320,164,1441,0,12,1,1,1,0,0,0,88565,1
10351,172516.67,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88927,1
10352,172533.33,0,280,280,320,164,1441,0,12,1,1,1,0,0,0,88567,1
10352,172533.33,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88929,1
10353,172550.00,0,280,280,320,164,1441,0,12,1,1,1,0,0,0,88569,1
10353,172550.00,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88931,1
10354,172566.67,0,280,280,320,164,1442,0,12,0,1,1,0,0,1,88571,1
10354,172566.67,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88933,1
10355,172583.33,0,280,280,320,164,1442,0,12,1,1,1,0,0,0,88573,1
10355,172583.33,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88935,1
10356,172600.00,0,280,280,320,164,1442,0,12,1,1,1,0,0,0,88575,1
10356,172600.00,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88937,1
10357,172616.67,0,280,280,320,164,1442,0,12,1,1,1,0,0,0,88577,1
10357,172616.67,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88939,1
10358,172633.33,0,280,280,320,164,1442,0,12,1,1,1,0,0,0,88579,1
10358,172633.33,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88941,1
10359,172650.00,0,280,280,320,164,1442,0,12,1,1,1,0,0,0,88581,1
10359,172650.00,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88943,1
10360,172666.67,0,280,280,320,164,1442,0,12,1,1,1,0,0,0,88583,1
10360,172666.67,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88945,1
10361,172683.33,0,280,280,320,164,1443,0,12,1,1,1,0,0,0,88585,1
10361,172683.33,1,1280,340,190,166,1441,0,12,1,1,0,1,0,0,88947,1
10362,172700.00,0,280,280,320,164,1443,0,12,1,1,1,0,0,0,88587,1
10362,172700.00,1,1280,340,190,166,1442,0,12,1,1,0,1,0,0,88949,1
10363,172716.67,0,280,280,320,164,1443,0,12,1,1,1,0,0,0,88589,1
10363,172716.67,1,1280,340,190,166,1442,0,12,1,1,0,1,0,0,88951,1
10364,172733.33,0,280,280,320,164,1443,0,12,1,1,1,0,0,0,88591,1
10364,172733.33,1,1280,340,190,166,1442,0,12,1,1,0,1,0,0,88953,1
10365,172750.00,0,280,280,320,164,1443,0,12,1,1,1,0,0,0,88593,1
10365,172750.00,1,1280,340,190,166,1442,0,12,1,1,0,1,0,0,88955,1
10366,172766.67,0,280,280,320,164,1443,0,12,1,1,1,0,0,0,88595,1
10366,172766.67,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88957,1
10367,172783.33,0,280,280,320,164,1443,0,12,1,1,1,0,0,0,88597,1
10367,172783.33,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88959,1
10368,172800.00,0,280,280,320,164,1444,0,12,0,1,1,0,0,2,88599,1
10368,172800.00,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88961,1
10369,172816.67,0,280,280,320,164,1444,0,12,1,1,1,0,0,0,88601,1
10369,172816.67,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88963,1
10370,172833.33,0,280,280,320,164,1444,0,12,1,1,1,0,0,0,88603,1
10370,172833.33,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88965,1
10371,172850.00,0,280,280,320,164,1444,0,12,1,1,1,0,0,0,88605,1
10371,172850.00,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88967,1
10372,172866.67,0,280,280,320,164,1444,0,12,1,1,1,0,0,0,88607,1
10372,172866.67,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88969,1
10373,172883.33,0,280,280,320,164,1444,0,12,1,1,1,0,0,0,88609,1
10373,172883.33,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88971,1
10374,172900.00,0,280,280,320,164,1444,0,12,1,1,1,0,0,0,88611,1
10374,172900.00,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88973,1
10375,172916.67,0,280,280,320,164,1445,0,12,1,1,1,0,0,0,88613,1
10375,172916.67,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88975,1
10376,172933.33,0,280,280,320,164,1445,0,12,1,1,1,0,0,0,88615,1
10376,172933.33,1,1280,340,190,166,1443,0,12,1,1,0,1,0,0,88977,1
10377,172950.00,0,280,280,320,164,1445,0,12,1,1,1,0,0,0,88617,1
10377,172950.00,1,1280,340,190,166,1444,0,12,1,1,0,1,0,0,88979,1
10378,172966.67,0,280,280,320,164,1445,0,12,1,1,1,0,0,0,88619,1
10378,172966.67,1,1280,340,190,166,1444,0,12,1,1,0,1,0,0,88981,1
10379,172983.33,0,280,280,320,164,1445,0,12,1,1,1,0,0,0,88621,1
10379,172983.33,1,1280,340,190,166,1444,0,12,1,1,0,1,0,0,88983,1
10380,173000.00,0,280,280,320,164,1445,0,12,1,1,1,0,0,0,88623,1
10380,173000.00,1,1280,340,190,166,1444,0,12,1,1,0,1,0,0,88985,1
10381,173016.67,0,280,280,320,164,1445,0,12,1,1,1,0,0,0,88625,1
10381,173016.67,1,1280,340,190,166,1444,0,12,1,1,0,1,0,0,88987,1
10382,173033.33,0,280,280,320,164,1446,0,12,1,1,1,0,0,0,88627,1
10382,173033.33,1,1280,340,190,166,1445,0,12,1,1,0,1,0,0,88989,1
10383,173050.00,0,280,280,320,164,1446,0,12,1,1,1,0,0,0,88629,1
10383,173050.00,1,1280,340,190,166,1445,0,12,1,1,0,1,0,0,88991,1
10384,173066.67,0,280,280,320,164,1446,0,12,1,1,1,0,0,0,88631,1
10384,173066.67,1,1280,340,190,166,1445,0,12,1,1,0,1,0,0,88993,1
10385,173083.33,0,280,280,320,164,1446,0,12,1,1,1,0,0,0,88633,1
10385,173083.33,1,1280,340,190,166,1445,0,12,1,1,0,1,0,0,88995,1
10386,173100.00,0,280,280,320,164,1446,0,12,1,1,1,0,0,0,88635,1
10386,173100.00,1,1280,340,190,166,1446,0,12,1,1,0,1,0,0,88997,1
10387,173116.67,0,280,280,320,164,1446,0,12,1,1,1,0,0,0,88637,1
10387,173116.67,1,1280,340,190,166,1446,0,12,1,1,0,1,0,0,88999,1
10388,173133.33,0,280,280,320,164,1446,0,12,1,1,1,0,0,0,88639,1
10388,173133.33,1,1280,340,190,166,1446,0,12,1,1,0,1,0,0,89001,1
10389,173150.00,0,280,280,320,164,1447,0,12,1,1,1,0,0,0,88641,1
10389,173150.00,1,1280,340,190,166,1446,0,12,1,1,0,1,0,0,89003,1
